id_vuelo,ruta,distancia_km,peso_kg,dim_l_cm,dim_a_cm,dim_h_cm,bateria_inicio,bateria_fin,clima,viento,temperatura,obstaculos,trafico_aereo,fecha_salida,fecha_llegada,resultado_entrega
V422,RUTA_A,8.03195760037088,7.7220923048182755,23,61,48,86,64.93608479925824,NUBLADO,MEDIO,15.12785648720712,1,0,2026-01-01 10:55:00,2026-01-01 11:02:39.839221,1
V423,RUTA_A,5.977818734531869,33.11558258664635,48,51,49,93,81.04436253093627,LLUVIA,MEDIO,5.444765998960401,0,0,2026-01-01 16:52:00,2026-01-01 16:58:01.875485,1
V424,RUTA_A,7.376689890411949,11.785448922605168,37,41,30,81,66.2466202191761,LLUVIA_FUERTE,ALTO,19.115918848176005,0,0,2026-01-01 11:10:00,2026-01-01 11:16:18.368376,0
V425,RUTA_C,9.652010277157865,37.12138938364575,60,35,17,89,69.69597944568427,LLUVIA,ALTO,6.360447331572768,0,0,2026-01-01 07:08:00,2026-01-01 07:29:28.300000,1
V426,RUTA_B,6.423746807837725,38.81209775113504,58,34,5,98,85.15250638432455,SOLEADO,MUY_ALTO,15.690510434668909,0,0,2026-01-01 13:45:00,2026-01-01 13:50:49.578292,0
V427,RUTA_A,17.472453655399093,23.064788562515346,18,32,28,88,50.055092689201814,SOLEADO,ALTO,16.06007690637716,0,1,2026-01-01 06:00:00,2026-01-01 06:06:58.227116,1
V428,RUTA_B,16.862320102124468,6.148544345296193,67,66,14,95,56.275359795751065,SOLEADO,BAJO,18.152246880727237,1,0,2026-01-01 15:09:00,2026-01-01 15:28:36.864709,1
V429,RUTA_C,15.801414959643452,15.29465561349346,54,61,39,98,61.397170080713096,NUBLADO,MEDIO,15.833276790440426,1,0,2026-01-01 06:27:00,2026-01-01 06:44:12.145524,1
V430,RUTA_C,8.171107203885107,32.01042440225446,31,40,28,97,75.65778559222979,SOLEADO,MEDIO,24.071631855332953,1,0,2026-01-01 14:32:00,2026-01-01 14:58:43.427092,1
V431,RUTA_C,12.752130078698892,15.011933783534284,41,73,32,88,62.49573984260222,NUBLADO,BAJO,16.865267526274003,0,0,2026-01-01 17:12:00,2026-01-01 17:25:11.160844,1
V432,RUTA_A,16.3480982196114,3.9371801229601555,78,42,40,95,62.3038035607772,NUBLADO,ALTO,20.21444959697464,0,0,2026-01-01 07:37:00,2026-01-01 07:47:55.388881,1
V433,RUTA_B,15.457301290541777,22.493003981663424,78,11,20,92,56.08539741891644,SOLEADO,BAJO,13.10614876451885,1,0,2026-01-01 15:18:00,2026-01-01 15:47:17.226323,1
V434,RUTA_B,8.04355923834353,33.88227363409337,51,27,44,89,72.91288152331293,LLUVIA,MUY_ALTO,16.48302722475787,0,0,2026-01-01 11:35:00,2026-01-01 11:47:38.029820,0
V435,RUTA_B,2.910562838478432,31.939092292168343,62,56,20,99,90.17887432304313,SOLEADO,MEDIO,22.190280380115706,0,1,2026-01-01 11:09:00,2026-01-01 11:21:37.219717,1
V436,RUTA_C,2.285716185187341,7.417364035148953,68,42,21,93,88.42856762962532,SOLEADO,MEDIO,15.049219501241437,0,0,2026-01-01 09:04:00,2026-01-01 09:23:50.626129,1
V437,RUTA_A,10.810088768836945,27.074202269292435,48,44,55,91,64.3798224623261,LLUVIA,MEDIO,16.768939056780923,1,0,2026-01-01 06:11:00,2026-01-01 06:22:29.328373,1
V438,RUTA_C,11.924674898585838,9.209918405708061,24,60,58,98,74.15065020282833,NUBLADO,ALTO,19.9234137965499,0,0,2026-01-01 13:56:00,2026-01-01 14:01:48.094044,1
V439,RUTA_C,15.44732427814941,9.119197614810803,38,27,19,86,50.10535144370118,LLUVIA,MEDIO,13.031081919233461,1,0,2026-01-01 06:59:00,2026-01-01 07:11:20.094217,1
V440,RUTA_B,5.972755345797528,35.025835045554814,12,39,20,94,79.05448930840494,NUBLADO,MEDIO,7.353758666723227,0,1,2026-01-01 16:32:00,2026-01-01 16:56:07.329240,1
V441,RUTA_C,3.8469983393507223,10.36192363323909,19,53,19,95,87.30600332129856,SOLEADO,BAJO,17.022294614849475,0,0,2026-01-01 06:15:00,2026-01-01 06:32:32.569225,1
V442,RUTA_B,7.443099164029391,10.898270187461442,38,62,38,87,72.11380167194122,LLUVIA,MEDIO,19.954676677432012,0,0,2026-01-01 09:17:00,2026-01-01 09:38:12.968489,1
V443,RUTA_A,7.010777101748676,0.5258089350713324,44,19,15,89,74.97844579650265,LLUVIA,BAJO,10.594216940432116,0,0,2026-01-01 14:39:00,2026-01-01 15:05:34.293866,1
V444,RUTA_B,3.2519722183035307,34.891426847957945,15,61,5,83,76.49605556339294,LLUVIA,ALTO,18.680879589109356,0,0,2026-01-01 11:42:00,2026-01-01 12:11:51.675133,1
V445,RUTA_A,12.428805092723586,31.807495121760823,21,58,19,98,68.14238981455283,SOLEADO,MEDIO,18.70786554935815,1,0,2026-01-01 17:45:00,2026-01-01 18:12:03.250087,1
V446,RUTA_B,9.647762992399391,25.27949293608178,47,20,30,98,78.70447401520121,NUBLADO,MEDIO,6.906014963538784,0,0,2026-01-01 12:53:00,2026-01-01 13:07:57.009656,1
V447,RUTA_C,13.259086853951027,30.13549767558427,28,75,55,94,67.48182629209795,NUBLADO,BAJO,12.25484547037291,0,0,2026-01-01 10:22:00,2026-01-01 10:27:18.187125,1
V448,RUTA_C,6.99574904288549,6.505918413267426,76,67,8,93,79.00850191422902,SOLEADO,BAJO,14.416684877073351,0,0,2026-01-01 08:59:00,2026-01-01 09:21:58.212352,1
V449,RUTA_A,6.536937596820939,18.60378198620923,17,45,47,80,66.92612480635812,LLUVIA_FUERTE,ALTO,15.281503999059051,0,0,2026-01-01 13:14:00,2026-01-01 13:41:54.633284,0
V450,RUTA_A,9.033789501745545,14.373165800276846,17,42,9,95,76.93242099650891,SOLEADO,BAJO,13.027462940928064,0,0,2026-01-01 06:36:00,2026-01-01 06:44:52.914905,1
V451,RUTA_A,15.915924871717499,4.204172787152151,56,56,39,89,57.168150256565,LLUVIA_FUERTE,BAJO,12.811988785671272,0,0,2026-01-01 15:28:00,2026-01-01 15:41:57.761447,0
V452,RUTA_B,1.6847822144776656,19.7021541659895,13,22,17,98,89.63043557104467,NUBLADO,BAJO,22.68593156472837,1,0,2026-01-01 07:25:00,2026-01-01 07:54:54.675758,1
V453,RUTA_B,14.682157894040024,36.8692161885341,60,49,14,82,52.63568421191995,SOLEADO,MUY_ALTO,15.569763472564366,0,0,2026-01-01 15:26:00,2026-01-01 15:41:13.111555,0
V454,RUTA_A,7.27278941518186,2.082335202502432,76,77,15,84,69.45442116963628,NUBLADO,ALTO,13.219825359401042,0,0,2026-01-01 15:52:00,2026-01-01 16:14:00.905805,1
V455,RUTA_C,15.528523438404122,12.012706083004858,54,51,22,88,56.94295312319176,LLUVIA,MEDIO,15.8353220923498,0,0,2026-01-01 15:28:00,2026-01-01 15:53:22.809566,1
V456,RUTA_B,14.63745115020956,8.697866980125287,17,28,38,97,67.72509769958089,LLUVIA,BAJO,18.148363332244575,0,0,2026-01-01 07:01:00,2026-01-01 07:21:34.459332,1
V457,RUTA_B,6.928941205733502,9.906792819795005,25,28,43,90,71.142117588533,LLUVIA,BAJO,16.20650550684483,1,0,2026-01-01 06:04:00,2026-01-01 06:10:05.184369,1
V458,RUTA_B,12.795901100467471,36.383164799235324,76,67,45,95,69.40819779906505,LLUVIA,ALTO,15.177089636688107,0,0,2026-01-01 16:50:00,2026-01-01 17:08:11.345582,1
V459,RUTA_A,3.7137568651484822,18.98872764225446,18,32,46,81,68.57248626970303,LLUVIA,MEDIO,13.399933325318187,1,0,2026-01-01 14:49:00,2026-01-01 15:14:57.751486,1
V460,RUTA_A,16.236786386784395,18.91882681112284,69,63,54,91,58.52642722643121,LLUVIA,BAJO,13.351476618129604,0,0,2026-01-01 17:23:00,2026-01-01 17:49:44.029272,1
V461,RUTA_A,7.87634809568246,30.54273787698365,24,74,27,85,66.24730380863508,SOLEADO,BAJO,13.608766454058562,0,1,2026-01-01 11:47:00,2026-01-01 12:00:23.955461,1
V462,RUTA_A,8.745635461038404,6.602442058194569,50,21,11,90,67.50872907792319,NUBLADO,BAJO,17.35525840324295,1,0,2026-01-01 07:51:00,2026-01-01 08:06:00.482224,1
V463,RUTA_A,12.997903867628743,19.746981486952006,31,33,43,87,61.004192264742514,SOLEADO,MEDIO,12.023279630392851,0,0,2026-01-01 10:23:00,2026-01-01 10:41:59.362263,1
V464,RUTA_C,14.954284023982467,17.48441595778186,33,43,7,91,61.091431952035066,LLUVIA_FUERTE,ALTO,17.573076893880888,0,0,2026-01-01 13:59:00,2026-01-01 14:28:27.488215,0
V465,RUTA_C,5.017826636579563,24.077972276592917,53,62,16,81,70.96434672684087,LLUVIA_FUERTE,BAJO,21.65197902250732,0,0,2026-01-01 14:44:00,2026-01-01 15:05:05.622799,0
V466,RUTA_A,12.242952377908923,39.98252927839232,10,17,11,88,63.51409524418216,SOLEADO,BAJO,17.3028294312528,0,0,2026-01-01 10:01:00,2026-01-01 10:06:51.755815,1
V467,RUTA_B,7.663966746115524,30.89323131624086,19,27,53,94,78.67206650776895,LLUVIA,BAJO,14.521657884331452,0,0,2026-01-01 09:27:00,2026-01-01 09:51:12.671851,1
V468,RUTA_A,7.267949708067342,16.215695269188373,65,66,30,81,66.46410058386532,LLUVIA_FUERTE,MUY_ALTO,10.807492459781479,0,0,2026-01-01 08:27:00,2026-01-01 08:49:48.282291,0
V469,RUTA_C,12.73043900699113,33.18834556482486,59,14,37,80,54.53912198601774,SOLEADO,BAJO,22.312427231646055,0,0,2026-01-01 12:57:00,2026-01-01 13:06:17.785305,1
V470,RUTA_C,7.582115660650884,7.242980350842967,21,35,41,89,73.83576867869823,NUBLADO,ALTO,11.319929397604351,0,0,2026-01-01 09:08:00,2026-01-01 09:25:24.455405,1
V471,RUTA_B,6.88384450279493,1.703315609203925,69,39,52,81,62.23231099441014,LLUVIA_FUERTE,MEDIO,19.39424813790299,1,0,2026-01-01 11:01:00,2026-01-01 11:25:27.845771,0
V472,RUTA_C,15.210102938146122,8.575710712338786,35,63,19,91,60.57979412370776,SOLEADO,MEDIO,18.554071442377943,0,0,2026-01-01 14:48:00,2026-01-01 15:07:21.861755,1
V473,RUTA_A,2.721694105127108,13.946256466513256,50,22,6,87,81.55661178974579,LLUVIA,BAJO,15.052925588143761,0,0,2026-01-01 15:52:00,2026-01-01 16:11:04.004311,1
V474,RUTA_B,12.490174588113582,20.667939919652614,45,38,45,84,54.019650823772835,SOLEADO,BAJO,14.948084784877288,1,0,2026-01-01 17:34:00,2026-01-01 17:44:25.836149,1
V475,RUTA_A,5.228331694440619,24.79760105137739,32,12,11,80,69.54333661111876,LLUVIA_FUERTE,MEDIO,8.657154903835917,0,0,2026-01-01 14:34:00,2026-01-01 14:48:14.916198,0
V476,RUTA_A,1.263470111045235,36.468925829969656,52,67,36,94,91.47305977790953,LLUVIA_FUERTE,ALTO,17.320260003250485,0,0,2026-01-01 09:20:00,2026-01-01 09:29:30.581214,0
V477,RUTA_B,3.834992570835764,20.639233377243077,15,11,8,85,77.33001485832847,LLUVIA_FUERTE,MEDIO,18.47970532958322,0,0,2026-01-01 12:37:00,2026-01-01 12:47:23.204149,0
V478,RUTA_A,11.313246006189752,20.30038796271631,78,37,24,91,68.3735079876205,NUBLADO,MEDIO,11.643679535408783,0,0,2026-01-01 08:24:00,2026-01-01 08:53:45.797858,1
V479,RUTA_C,13.055162255260935,2.4845988880077945,52,11,54,87,57.88967548947813,LLUVIA,BAJO,15.37671410268359,0,1,2026-01-01 15:37:00,2026-01-01 16:00:42.415230,1
V480,RUTA_A,1.3579823204574408,1.8790063299208404,34,16,57,92,89.28403535908512,LLUVIA,MUY_ALTO,16.1514476600358,0,0,2026-01-01 15:31:00,2026-01-01 16:00:13.384311,0
V481,RUTA_B,1.6192325361292426,22.270818495696698,27,35,40,98,91.76153492774151,SOLEADO,ALTO,18.338290511798274,0,1,2026-01-01 12:52:00,2026-01-01 13:02:30.365816,1
V482,RUTA_B,16.343215952330205,17.80805522330961,71,25,36,80,47.31356809533959,LLUVIA,BAJO,16.01521230449275,0,0,2026-01-01 16:20:00,2026-01-01 16:43:34.096094,1
V483,RUTA_B,2.246198907933237,33.64762560172179,22,32,32,90,85.50760218413353,SOLEADO,MUY_ALTO,9.494722584153664,0,0,2026-01-01 10:58:00,2026-01-01 11:14:50.354248,0
V484,RUTA_A,16.201096696481713,6.846843596117885,52,49,17,99,66.59780660703657,NUBLADO,MEDIO,13.880248922150043,0,0,2026-01-01 10:56:00,2026-01-01 11:24:14.913240,1
V485,RUTA_B,4.878820533765398,1.4863806536234592,37,69,5,80,70.2423589324692,SOLEADO,MEDIO,16.898503141556077,0,0,2026-01-01 10:07:00,2026-01-01 10:36:05.226418,1
V486,RUTA_B,13.580302602689619,18.237031333239972,27,41,39,87,54.83939479462076,SOLEADO,ALTO,19.366113368159038,1,0,2026-01-01 16:55:00,2026-01-01 17:15:45.781713,1
V487,RUTA_A,6.265465232082205,9.88040299171417,68,24,52,84,71.46906953583559,SOLEADO,ALTO,13.529453562423013,0,0,2026-01-01 12:57:00,2026-01-01 13:11:15.133920,1
V488,RUTA_C,15.598784435356125,2.4597677468840793,69,22,34,96,61.802431129287754,LLUVIA,MEDIO,24.750599498200078,0,1,2026-01-01 06:13:00,2026-01-01 06:21:11.434779,1
V489,RUTA_A,12.907732712214084,29.121632330481344,72,14,58,87,61.18453457557183,SOLEADO,BAJO,8.422107724652141,0,0,2026-01-01 15:03:00,2026-01-01 15:19:47.310190,1
V490,RUTA_B,7.8308287962288174,4.907923498311275,66,61,40,89,68.33834240754237,LLUVIA,BAJO,13.745199299768396,1,0,2026-01-01 07:47:00,2026-01-01 07:58:35.941281,1
V491,RUTA_B,2.2971417209593525,24.528620250306982,60,50,59,81,71.4057165580813,SOLEADO,MUY_ALTO,15.667865586028908,1,0,2026-01-01 17:22:00,2026-01-01 17:36:10.699253,0
V492,RUTA_A,13.45590312580372,11.601465131592121,65,62,29,88,61.088193748392555,SOLEADO,BAJO,15.197003345788543,0,0,2026-01-01 16:53:00,2026-01-01 17:05:36.953748,1
V493,RUTA_C,11.487040851408086,7.35309398902337,36,59,20,82,59.02591829718383,NUBLADO,MEDIO,11.071430680740669,0,0,2026-01-01 12:31:00,2026-01-01 12:36:30.715625,1
V494,RUTA_B,1.0494992031744086,15.500185155313039,41,24,23,97,94.90100159365119,LLUVIA,MEDIO,17.791446991007174,0,0,2026-01-01 12:15:00,2026-01-01 12:35:55.413016,1
V495,RUTA_B,1.1601375515315704,32.15710816080667,18,16,5,86,83.67972489693686,SOLEADO,MEDIO,17.48437620525569,0,0,2026-01-01 08:48:00,2026-01-01 09:07:28.405764,1
V496,RUTA_B,14.749480544275798,15.987696287730621,77,49,9,94,64.5010389114484,NUBLADO,MEDIO,16.191845783926187,0,0,2026-01-01 13:45:00,2026-01-01 14:07:10.329118,1
V497,RUTA_A,5.409795559631515,30.155401143836702,55,37,55,99,85.18040888073696,LLUVIA,MUY_ALTO,17.327375453034062,0,1,2026-01-01 15:19:00,2026-01-01 15:31:47.008864,0
V498,RUTA_B,11.814272351377117,5.456708723566452,76,41,26,97,73.37145529724577,NUBLADO,BAJO,14.304894354207876,0,0,2026-01-01 12:48:00,2026-01-01 13:17:32.368545,1
V499,RUTA_C,8.721645136009208,31.024471076770624,35,24,28,82,61.556709727981584,SOLEADO,BAJO,9.530548199565729,0,1,2026-01-01 16:46:00,2026-01-01 17:14:48.998142,1
V500,RUTA_B,15.678310246870044,9.858866333812621,17,79,47,93,61.64337950625991,SOLEADO,BAJO,13.133440519791021,0,0,2026-01-01 10:38:00,2026-01-01 11:02:40.392159,1
V501,RUTA_B,16.588338922742306,27.257028630610474,15,74,49,81,47.82332215451539,LLUVIA,ALTO,16.628218325637764,0,0,2026-01-01 13:26:00,2026-01-01 13:33:04.102625,1
V502,RUTA_C,17.945731115540518,22.848371416219354,33,13,56,93,49.108537768918964,SOLEADO,MEDIO,16.650977659385585,1,1,2026-01-01 15:53:00,2026-01-01 16:14:55.651915,1
V503,RUTA_B,3.612630308723196,37.20121632986165,57,20,41,90,77.7747393825536,LLUVIA,BAJO,16.16551621034339,1,0,2026-01-01 08:23:00,2026-01-01 08:29:59.607836,1
V504,RUTA_A,15.670388790083082,15.799239460024904,54,35,57,95,60.65922241983384,NUBLADO,ALTO,18.194833071940128,0,1,2026-01-01 16:02:00,2026-01-01 16:08:58.352744,1
V505,RUTA_A,5.52236340438963,3.1135249589603977,22,70,40,87,75.95527319122074,LLUVIA_FUERTE,ALTO,13.675415818199934,0,0,2026-01-01 07:05:00,2026-01-01 07:20:41.112432,0
V506,RUTA_A,11.043869873223631,1.2566416792744897,78,46,40,86,63.91226025355274,LLUVIA,ALTO,16.106724228442143,0,0,2026-01-01 07:37:00,2026-01-01 08:04:50.504396,1
V507,RUTA_C,9.598138175776585,33.160913158423746,34,32,8,90,70.80372364844683,LLUVIA_FUERTE,MUY_ALTO,18.288371113619686,0,0,2026-01-01 11:38:00,2026-01-01 11:57:13.726471,0
V508,RUTA_B,1.30579823673059,21.22705768762657,29,49,40,82,79.38840352653882,NUBLADO,BAJO,15.660440725990586,0,0,2026-01-01 17:08:00,2026-01-01 17:26:15.394838,1
V509,RUTA_A,16.85711175840361,31.122140047480496,75,32,56,96,62.28577648319278,LLUVIA,ALTO,11.026704286375605,0,0,2026-01-01 10:14:00,2026-01-01 10:38:55.732659,1
V510,RUTA_C,2.3315599375367135,9.75981120045483,54,25,57,93,83.33688012492658,NUBLADO,MEDIO,12.15404652137785,1,0,2026-01-01 11:18:00,2026-01-01 11:30:57.704138,1
V511,RUTA_B,12.69972162993151,14.130807947772732,56,70,22,85,59.60055674013698,NUBLADO,ALTO,19.32340929711747,0,0,2026-01-01 14:40:00,2026-01-01 15:05:02.408515,1
V512,RUTA_C,14.345116215540456,1.6891029523470982,72,77,54,87,50.309767568919085,NUBLADO,ALTO,21.56988865177029,1,1,2026-01-01 15:30:00,2026-01-01 15:59:26.511621,1
V513,RUTA_A,14.519893433810632,38.47894682067743,64,40,20,84,54.96021313237874,LLUVIA,ALTO,20.701132431296195,0,0,2026-01-01 15:26:00,2026-01-01 15:50:14.900154,1
V514,RUTA_A,3.3034068217903614,26.88078231468213,28,62,45,87,75.39318635641928,LLUVIA_FUERTE,MEDIO,16.92862379896814,1,0,2026-01-01 16:17:00,2026-01-01 16:22:00.277793,0
V515,RUTA_A,8.608689158635526,37.361600966492595,44,34,22,81,63.782621682728944,LLUVIA,BAJO,11.18746959193323,0,0,2026-01-01 10:20:00,2026-01-01 10:43:26.404644,1
V516,RUTA_C,15.100290797377657,10.987108093448358,62,53,26,94,63.79941840524469,NUBLADO,MEDIO,15.974593772908525,0,0,2026-01-01 13:11:00,2026-01-01 13:20:26.358004,1
V517,RUTA_C,6.1455465764388295,24.652812643413604,35,21,6,91,75.70890684712234,NUBLADO,MUY_ALTO,22.249020527801687,0,1,2026-01-01 09:38:00,2026-01-01 09:51:25.188917,0
V518,RUTA_A,8.95172748136928,27.300748747559194,23,18,25,96,73.09654503726144,LLUVIA,MUY_ALTO,18.4739535218259,1,0,2026-01-01 12:48:00,2026-01-01 13:13:47.397445,0
V519,RUTA_C,5.637496175897378,13.043213160174744,54,21,40,80,68.72500764820525,SOLEADO,BAJO,15.17008990926451,0,0,2026-01-01 17:11:00,2026-01-01 17:34:45.138619,1
V520,RUTA_A,8.88037410405051,34.00031478311739,53,78,48,94,76.23925179189898,SOLEADO,BAJO,18.514500931364864,0,0,2026-01-01 16:06:00,2026-01-01 16:22:45.143938,1
V521,RUTA_A,16.09324468407896,37.91287778455979,74,63,43,93,60.81351063184208,NUBLADO,BAJO,10.92241917353758,0,0,2026-01-01 10:40:00,2026-01-01 10:54:49.062798,1
V522,RUTA_B,8.73711192755708,35.45177714899217,60,63,51,99,78.52577614488584,SOLEADO,ALTO,13.217314488607192,0,1,2026-01-01 13:23:00,2026-01-01 13:31:06.355058,1
V523,RUTA_C,10.450504290263446,29.693145549605216,52,37,43,95,74.09899141947311,SOLEADO,ALTO,11.6632344359107,0,0,2026-01-01 12:57:00,2026-01-01 13:18:37.699290,1
V524,RUTA_A,7.86759681615242,11.459854849135684,32,65,33,88,64.26480636769516,SOLEADO,BAJO,17.87828727339373,1,1,2026-01-01 11:16:00,2026-01-01 11:44:49.750765,1
V525,RUTA_A,8.821992114456535,11.623833663172453,65,78,58,80,62.35601577108693,SOLEADO,MEDIO,18.85641399888037,0,0,2026-01-01 13:17:00,2026-01-01 13:27:29.999208,1
V526,RUTA_C,1.2579613837891688,38.5527326576185,28,67,30,96,90.48407723242167,SOLEADO,ALTO,15.384695891206533,0,1,2026-01-01 11:45:00,2026-01-01 12:06:53.106656,1
V527,RUTA_B,5.823673669327752,0.9062375894598351,64,51,25,92,80.3526526613445,LLUVIA_FUERTE,ALTO,12.508281293041737,0,0,2026-01-01 09:53:00,2026-01-01 09:59:59.462409,0
V528,RUTA_B,8.421889269611015,28.78397394306471,69,47,21,84,64.15622146077797,NUBLADO,MEDIO,15.921003625861491,0,1,2026-01-01 13:00:00,2026-01-01 13:28:41.805253,1
V529,RUTA_A,11.77454859187639,28.396723420932855,68,77,20,89,62.45090281624722,NUBLADO,MEDIO,14.05368043730477,0,1,2026-01-01 11:49:00,2026-01-01 12:16:39.163621,1
V530,RUTA_C,8.650882819416166,25.096236867517,42,62,35,85,64.69823436116766,LLUVIA,MEDIO,12.815317181225021,0,1,2026-01-01 16:01:00,2026-01-01 16:09:41.119175,1
V531,RUTA_B,6.742889736466589,39.6092994204312,28,42,55,98,84.51422052706683,SOLEADO,BAJO,17.355974741236984,0,0,2026-01-01 14:29:00,2026-01-01 14:44:53.198288,1
V532,RUTA_C,7.597678500850672,12.819237712667146,37,65,13,92,76.80464299829866,LLUVIA_FUERTE,MEDIO,12.968031109925306,0,0,2026-01-01 09:00:00,2026-01-01 09:22:10.407534,0
V533,RUTA_C,5.118986596407931,13.928888619833304,61,60,35,80,64.76202680718414,LLUVIA,MEDIO,9.734601068143629,1,0,2026-01-01 14:54:00,2026-01-01 15:03:29.844478,1
V534,RUTA_A,16.7164028071589,3.6181064163889443,58,52,18,99,65.5671943856822,SOLEADO,ALTO,10.623542118547252,0,0,2026-01-01 16:58:00,2026-01-01 17:21:46.720866,1
V535,RUTA_B,9.869634838445547,17.99052639347763,46,24,53,94,74.2607303231089,NUBLADO,MEDIO,9.586958132736202,0,0,2026-01-01 17:12:00,2026-01-01 17:24:55.609828,1
V536,RUTA_A,1.227960715826093,10.8114167862765,35,47,41,93,90.54407856834781,LLUVIA,ALTO,16.990047666304818,0,0,2026-01-01 17:16:00,2026-01-01 17:30:12.776487,1
V537,RUTA_B,1.3305863931322923,14.063774736016947,49,24,6,87,84.33882721373541,LLUVIA_FUERTE,BAJO,16.601621752704656,0,0,2026-01-01 06:38:00,2026-01-01 07:02:04.454083,0
V538,RUTA_B,17.540347794184708,33.46558571509729,47,14,56,89,53.919304411630584,NUBLADO,MEDIO,16.402080378032647,0,0,2026-01-01 14:26:00,2026-01-01 14:45:56.866488,1
V539,RUTA_B,4.764665153345165,37.451638284336084,63,63,52,88,78.47066969330967,NUBLADO,BAJO,18.35092660991977,0,0,2026-01-01 11:52:00,2026-01-01 11:57:48.247905,1
V540,RUTA_B,14.695340909843349,7.836456344204833,31,60,50,96,61.6093181803133,SOLEADO,BAJO,20.767835424468466,1,0,2026-01-01 13:29:00,2026-01-01 13:44:25.251923,1
V541,RUTA_B,1.990680126529766,15.214102796361901,25,19,18,88,84.01863974694047,LLUVIA_FUERTE,ALTO,13.630933876699538,0,0,2026-01-01 12:43:00,2026-01-01 12:58:43.982013,0
V542,RUTA_C,16.659766523807335,37.180907203558064,37,21,37,82,48.68046695238533,SOLEADO,MUY_ALTO,17.625909908953673,0,0,2026-01-01 17:35:00,2026-01-01 17:55:06.163352,0
V543,RUTA_A,15.865089062333533,2.941434197224294,44,13,39,90,58.26982187533294,LLUVIA_FUERTE,BAJO,9.681537970376493,0,0,2026-01-01 14:59:00,2026-01-01 15:27:24.520421,0
V544,RUTA_C,10.70858376138675,4.148240860399451,69,27,43,91,69.5828324772265,NUBLADO,MEDIO,21.5148389850534,0,0,2026-01-01 13:05:00,2026-01-01 13:10:18.093777,1
V545,RUTA_B,1.1529771738153483,6.93024407364606,54,45,51,89,83.6940456523693,NUBLADO,ALTO,11.020675047127373,0,1,2026-01-01 06:24:00,2026-01-01 06:46:33.507651,1
V546,RUTA_A,5.382784858396739,24.010906948011552,55,34,55,96,82.23443028320652,NUBLADO,BAJO,13.15967552383825,0,1,2026-01-01 09:20:00,2026-01-01 09:39:29.069591,1
V547,RUTA_B,7.915985005773904,6.4436547047369,64,45,24,96,77.16802998845219,SOLEADO,MEDIO,13.60916194506763,0,1,2026-01-01 08:25:00,2026-01-01 08:36:45.373313,1
V548,RUTA_A,8.82108998470855,38.739017067303976,35,76,6,90,69.3578200305829,SOLEADO,ALTO,9.894916013111152,0,1,2026-01-01 12:03:00,2026-01-01 12:32:23.354195,1
V549,RUTA_C,6.060538895560325,18.145223826711554,34,18,55,83,70.87892220887935,SOLEADO,MEDIO,16.130302309634246,0,0,2026-01-01 13:23:00,2026-01-01 13:51:24.222157,1
V550,RUTA_A,1.5601137601740096,20.309959433831573,74,70,45,86,82.87977247965198,SOLEADO,BAJO,16.855615472805926,0,0,2026-01-01 17:30:00,2026-01-01 17:40:12.164995,1
V551,RUTA_A,11.032165900751217,10.243015324313557,15,62,23,93,70.93566819849757,LLUVIA,MEDIO,15.2423453160738,0,0,2026-01-01 09:44:00,2026-01-01 10:08:14.988422,1
V552,RUTA_A,9.91062935081085,19.102929971171974,32,27,41,86,66.1787412983783,NUBLADO,ALTO,9.839009471875693,0,0,2026-01-01 16:24:00,2026-01-01 16:41:58.840116,1
V553,RUTA_A,5.811010802294321,26.645588489161955,73,52,22,87,70.37797839541136,SOLEADO,MEDIO,23.933544939406847,1,0,2026-01-01 17:55:00,2026-01-01 18:00:17.358298,1
V554,RUTA_A,1.645591448683311,30.171496909684688,52,44,20,80,76.70881710263338,LLUVIA_FUERTE,BAJO,18.196923186006593,0,0,2026-01-01 09:35:00,2026-01-01 09:55:34.742631,0
V555,RUTA_B,17.90810118277298,30.277789267041562,32,72,8,83,47.18379763445404,LLUVIA,ALTO,26.536888174599834,0,0,2026-01-01 11:37:00,2026-01-01 11:44:54.904450,1
V556,RUTA_A,9.1937651760489,23.32669895141649,39,13,16,91,67.6124696479022,LLUVIA_FUERTE,BAJO,12.77956304045483,1,0,2026-01-01 10:24:00,2026-01-01 10:29:38.170715,0
V557,RUTA_A,13.85207211015931,36.22221111225736,27,50,33,82,54.295855779681375,LLUVIA_FUERTE,ALTO,19.831528912707906,0,0,2026-01-01 13:42:00,2026-01-01 14:09:19.113814,0
V558,RUTA_C,8.689338595872703,32.78760996859132,30,54,11,92,74.62132280825459,SOLEADO,BAJO,19.117095549576653,0,0,2026-01-01 16:37:00,2026-01-01 16:59:29.316711,1
V559,RUTA_A,1.7338949446700045,30.403400530595704,66,59,18,99,95.53221011065999,NUBLADO,MUY_ALTO,14.837699587610551,0,0,2026-01-01 11:35:00,2026-01-01 11:52:48.047428,0
V560,RUTA_C,6.2632126664535015,2.6964181063781947,32,37,59,85,72.473574667093,LLUVIA,MEDIO,21.644203604236896,0,0,2026-01-01 07:38:00,2026-01-01 07:51:31.525640,1
V561,RUTA_B,6.44187239710032,0.7716795076761479,54,51,16,90,72.11625520579936,LLUVIA,BAJO,14.378359969544887,1,0,2026-01-01 08:15:00,2026-01-01 08:40:31.800305,1
